station,day,max_temp_f,min_temp_f,min_feel,max_feel,avg_feel,climo_high_f,climo_low_f,Month,Year,Day,MonthDay
BOS,1948-12-31,51,44,33.958447,51.08,38.645462,38.5,25.4,12,1948,31,12-31
BOS,1949-01-01,36,32,19.748663,25.530327,22.778414,38.3,25.2,01,1949,01,01-01
BOS,1949-01-02,36,31,18.66033,26.266697,21.826584,38.2,25,01,1949,02,01-02
BOS,1949-01-03,38,28,16.961653,30.899834,23.774252,38,24.8,01,1949,03,01-03
BOS,1949-01-04,40,30,21.051834,37.742565,28.261467,37.8,24.5,01,1949,04,01-04
BOS,1949-01-05,48,35,30.029379,41.06224,33.19239,37.6,24.3,01,1949,05,01-05
BOS,1949-01-06,58,38,29.178282,57.92,46.461086,37.5,24.2,01,1949,06,01-06
BOS,1949-01-07,49,36,26.641655,43.245026,34.873917,37.3,24,01,1949,07,01-07
BOS,1949-01-08,56,38,31.430176,55.94,42.48014,37.2,23.8,01,1949,08,01-08
BOS,1949-01-09,45,38,32.684273,40.07758,36.21945,37,23.6,01,1949,09,01-09
BOS,1949-01-10,45,40,33.456238,44.96,38.263138,36.9,23.5,01,1949,10,01-10
BOS,1949-01-11,39,22,11.6963625,32.044464,22.785347,36.8,23.3,01,1949,11,01-11
BOS,1949-01-12,34,18,4.7236676,26.552155,16.98258,36.7,23.2,01,1949,12,01-12
BOS,1949-01-13,37,30,19.481659,29.288277,24.736868,36.6,23,01,1949,13,01-13
BOS,1949-01-14,40,20,5.6170416,32.475113,24.441523,36.5,22.9,01,1949,14,01-14
BOS,1949-01-15,28,14,-0.9074847,18.376383,10.316948,36.4,22.8,01,1949,15,01-15
BOS,1949-01-16,52,26,16.127834,51.98,33.23577,36.4,22.7,01,1949,16,01-16
BOS,1949-01-17,51,38,29.178282,51.08,43.52221,36.3,22.6,01,1949,17,01-17
BOS,1949-01-18,39,34,24.968575,31.430176,28.566757,36.3,22.5,01,1949,18,01-18
BOS,1949-01-19,59,39,30.936234,59,45.51193,36.3,22.4,01,1949,19,01-19
BOS,1949-01-20,40,24,11.9216385,32.08169,25.310583,36.2,22.4,01,1949,20,01-20
BOS,1949-01-21,32,19,5.507077,20.779852,13.777253,36.2,22.3,01,1949,21,01-21
BOS,1949-01-22,45,26,14.441646,39.628742,28.421553,36.2,22.3,01,1949,22,01-22
BOS,1949-01-23,36,28,18.002209,28.508966,24.083416,36.2,22.3,01,1949,23,01-23
BOS,1949-01-24,44,33,25.443514,40.055,33.09911,36.3,22.3,01,1949,24,01-24
BOS,1949-01-25,43,26,14.959856,38.16283,24.277487,36.3,22.3,01,1949,25,01-25
BOS,1949-01-26,26,21,8.5906725,18.376383,14.172,36.3,22.3,01,1949,26,01-26
BOS,1949-01-27,27,19,6.7161407,24.98,15.227104,36.4,22.3,01,1949,27,01-27
BOS,1949-01-28,44,27,21.692356,38.968937,29.19684,36.5,22.3,01,1949,28,01-28
BOS,1949-01-29,44,22,6.8698497,38.968937,24.464685,36.5,22.4,01,1949,29,01-29
BOS,1949-01-30,27,15,-0.64746064,16.127834,8.698276,36.6,22.4,01,1949,30,01-30
BOS,1949-01-31,38,22,10.54709,30.416883,20.074287,36.7,22.5,01,1949,31,01-31
BOS,1949-02-01,34,29,18.10711,24.521671,21.425339,36.8,22.6,02,1949,01,02-01
BOS,1949-02-02,30,22,9.728026,18.002209,13.744226,36.9,22.6,02,1949,02,02-02
BOS,1949-02-03,30,16,2.8788774,21.844963,14.068934,37.1,22.7,02,1949,03,02-03
BOS,1949-02-04,34,22,10.980016,25.975834,20.895975,37.2,22.8,02,1949,04,02-04
BOS,1949-02-05,32,18,3.9784892,24.779064,15.436046,37.3,23,02,1949,05,02-05
BOS,1949-02-06,43,18,3.581417,37.166744,15.08931,37.5,23.1,02,1949,06,02-06
BOS,1949-02-07,39,28,19.235123,34.450203,25.790144,37.6,23.2,02,1949,07,02-07
BOS,1949-02-08,46,26,15.519274,40.20912,26.909391,37.8,23.4,02,1949,08,02-08
BOS,1949-02-09,57,35,25.488644,57.02,38.55268,37.9,23.5,02,1949,09,02-09
BOS,1949-02-10,37,25,14.164946,30.321535,24.349813,38.1,23.7,02,1949,10,02-10
BOS,1949-02-11,34,11,-6.522362,22.99901,12.81716,38.3,23.8,02,1949,11,02-11
BOS,1949-02-12,36,7,-9.152055,26.266697,10.625566,38.4,24,02,1949,12,02-12
BOS,1949-02-13,58,37,27.313715,57.92,44.734753,38.6,24.2,02,1949,13,02-13
BOS,1949-02-14,56,41,34.254147,55.94,46.14864,38.8,24.4,02,1949,14,02-14
BOS,1949-02-15,52,39,30.174387,51.98,36.48337,39,24.5,02,1949,15,02-15
BOS,1949-02-16,50,33,28.746761,43.240536,35.862392,39.2,24.7,02,1949,16,02-16
BOS,1949-02-17,38,26,15.519274,30.952066,23.750143,39.4,24.9,02,1949,17,02-17
BOS,1949-02-18,41,21,10.587721,31.596077,22.447859,39.6,25.1,02,1949,18,02-18
BOS,1949-02-19,60,40,31.371107,60.08,44.65795,39.8,25.3,02,1949,19,02-19
BOS,1949-02-20,44,32,20.418264,39.479267,30.706669,39.9,25.5,02,1949,20,02-20
BOS,1949-02-21,32,23,11.682011,23.513834,17.820374,40.1,25.7,02,1949,21,02-21
BOS,1949-02-22,37,27,17.246925,34.450203,25.163588,40.3,25.9,02,1949,22,02-22
BOS,1949-02-23,48,35,25.9136,40.83706,32.535694,40.5,26.1,02,1949,23,02-23
BOS,1949-02-24,43,32,24.113144,36.342117,30.061802,40.7,26.4,02,1949,24,02-24
BOS,1949-02-25,40,37,29.288277,36.7137,32.081913,40.9,26.6,02,1949,25,02-25
BOS,1949-02-26,39,26,13.958525,30.561895,24.365618,41.1,26.8,02,1949,26,02-26
BOS,1949-02-27,41,21,8.5906725,39.02,23.508438,41.3,27,02,1949,27,02-27
BOS,1949-02-28,37,29,19.516176,30.02,24.867641,41.5,27.2,02,1949,28,02-28
BOS,1949-03-01,35,26,10.32962,25.106606,16.938097,41.8,27.4,03,1949,01,03-01
BOS,1949-03-02,40,24,10.153673,33.869186,20.40621,42,27.7,03,1949,02,03-02
BOS,1949-03-03,40,25,13.067097,32.89982,21.981176,42.2,27.9,03,1949,03,03-03
BOS,1949-03-04,37,21,8.5906725,30.922432,20.79739,42.4,28.1,03,1949,04,03-04
BOS,1949-03-05,59,31,21.61375,59,39.34744,42.6,28.3,03,1949,05,03-05
BOS,1949-03-06,57,36,28.437834,57.02,40.596455,42.8,28.5,03,1949,06,03-06
BOS,1949-03-07,36,27,12.7720585,27.933949,21.979284,43,28.8,03,1949,07,03-07
BOS,1949-03-08,35,20,5.6170416,27.318743,18.581121,43.3,29,03,1949,08,03-08
BOS,1949-03-09,48,30,21.051834,42.092014,31.139126,43.5,29.2,03,1949,09,03-09
BOS,1949-03-10,40,35,25.262999,32.475113,27.488571,43.7,29.5,03,1949,10,03-10
BOS,1949-03-11,36,33,23.346727,27.041677,25.322826,44,29.7,03,1949,11,03-11
BOS,1949-03-12,36,29,16.21224,25.262999,19.932074,44.2,29.9,03,1949,12,03-12
BOS,1949-03-13,35,23,8.687604,26.0955,18.05991,44.5,30.2,03,1949,13,03-13
BOS,1949-03-14,48,30,18.212976,42.092014,30.725948,44.7,30.4,03,1949,14,03-14
BOS,1949-03-15,45,27,11.259614,39.220016,28.29485,45,30.7,03,1949,15,03-15
BOS,1949-03-16,35,20,5.0807285,25.89622,15.125332,45.2,30.9,03,1949,16,03-16
BOS,1949-03-17,39,30,18.66033,30.993484,25.271706,45.5,31.2,03,1949,17,03-17
BOS,1949-03-18,33,24,10.0952835,33.08,21.650957,45.8,31.5,03,1949,18,03-18
BOS,1949-03-19,27,14,-2.0395722,13.849094,6.238616,46.1,31.7,03,1949,19,03-19
BOS,1949-03-20,35,13,-2.2820337,26.805342,13.518685,46.4,32,03,1949,20,03-20
BOS,1949-03-21,51,26,15.519274,51.08,33.537827,46.7,32.3,03,1949,21,03-21
BOS,1949-03-22,65,42,38.3664,64.94,52.12195,47,32.6,03,1949,22,03-22
BOS,1949-03-23,61,50,45.21348,60.98,55.442326,47.3,32.8,03,1949,23,03-23
BOS,1949-03-24,51,40,34.254147,51.08,39.60309,47.6,33.1,03,1949,24,03-24
BOS,1949-03-25,51,38,35.801167,51.08,41.771942,48,33.4,03,1949,25,03-25
BOS,1949-03-26,71,46,41.892735,71.06,56.59488,48.3,33.7,03,1949,26,03-26
BOS,1949-03-27,67,43,38.968937,66.92,51.49973,48.7,34,03,1949,27,03-27
BOS,1949-03-28,66,45,40.07758,66.02,55.34258,49,34.4,03,1949,28,03-28
BOS,1949-03-29,64,43,35.976246,64.04,49.54061,49.4,34.7,03,1949,29,03-29
BOS,1949-03-30,57,45,39.220016,57.02,44.899067,49.8,35,03,1949,30,03-30
BOS,1949-03-31,60,39,31.337759,60.08,40.031578,50.2,35.3,03,1949,31,03-31
BOS,1949-04-01,46,36,27.041677,40.20912,34.147156,50.5,35.7,04,1949,01,04-01
BOS,1949-04-02,53,38,30.899834,53.06,40.853783,50.9,36,04,1949,02,04-02
BOS,1949-04-03,57,42,35.608475,57.02,46.132755,51.3,36.3,04,1949,03,04-03
BOS,1949-04-04,46,41,32.447464,39.8708,35.804096,51.7,36.7,04,1949,04,04-04
BOS,1949-04-05,57,40,32.475113,57.02,45.207096,52.1,37,04,1949,05,04-05
BOS,1949-04-06,54,42,30.55965,53.96,38.50573,52.6,37.4,04,1949,06,04-06
BOS,1949-04-07,58,46,37.18621,57.92,49.371822,53,37.8,04,1949,07,04-07
BOS,1949-04-08,53,41,34.704742,53.06,42.717617,53.4,38.1,04,1949,08,04-08
BOS,1949-04-09,47,39,29.56818,38.982094,34.313602,53.8,38.5,04,1949,09,04-09
BOS,1949-04-10,59,38,29.561684,59,43.79575,54.2,38.8,04,1949,10,04-10
BOS,1949-04-11,63,41,34.704742,62.96,48.801544,54.6,39.2,04,1949,11,04-11
BOS,1949-04-12,67,42,40.717873,66.92,53.97725,55.1,39.6,04,1949,12,04-12
BOS,1949-04-13,66,48,43.84696,66.02,52.506508,55.5,39.9,04,1949,13,04-13
BOS,1949-04-14,63,48,42.711304,62.96,51.815025,55.9,40.3,04,1949,14,04-14
BOS,1949-04-15,52,45,37.310413,51.98,41.30441,56.3,40.7,04,1949,15,04-15
BOS,1949-04-16,57,39,30.211014,57.02,44.533524,56.7,41,04,1949,16,04-16
BOS,1949-04-17,44,36,27.65881,41,33.99617,57.1,41.4,04,1949,17,04-17
BOS,1949-04-18,47,40,32.52708,41.01626,35.844643,57.5,41.8,04,1949,18,04-18
BOS,1949-04-19,62,40,28.959867,62.06,46.429504,57.9,42.1,04,1949,19,04-19
BOS,1949-04-20,60,42,36.047653,60.08,50.089863,58.3,42.5,04,1949,20,04-20
BOS,1949-04-21,76,48,44.824295,74.4026,62.449768,58.7,42.8,04,1949,21,04-21
BOS,1949-04-22,74,53,53.06,72.1693,62.56174,59.1,43.2,04,1949,22,04-22
BOS,1949-04-23,71,53,53.06,69.98,59.438614,59.5,43.5,04,1949,23,04-23
BOS,1949-04-24,61,45,37.867626,60.98,51.195267,59.8,43.8,04,1949,24,04-24
BOS,1949-04-25,50,33,24.322407,44.115078,35.522602,60.2,44.2,04,1949,25,04-25
BOS,1949-04-26,61,45,38.171776,60.98,51.252632,60.6,44.5,04,1949,26,04-26
BOS,1949-04-27,68,54,53.96,68,59.81391,60.9,44.8,04,1949,27,04-27
BOS,1949-04-28,55,43,37.63857,55.04,45.203423,61.2,45.2,04,1949,28,04-28
BOS,1949-04-29,58,40,32.89982,57.92,46.330723,61.6,45.5,04,1949,29,04-29
BOS,1949-04-30,66,48,43.05728,66.02,55.52002,61.9,45.8,04,1949,30,04-30
BOS,1949-05-01,81,54,53.96,80.96,66.617004,62.2,46.1,05,1949,01,05-01
BOS,1949-05-02,75,61,60.98,75.02,66.27043,62.5,46.4,05,1949,02,05-02
BOS,1949-05-03,72,60,60.08,71.96,64.32957,62.8,46.7,05,1949,03,05-03
BOS,1949-05-04,78,58,57.92,78.08,68.4859,63.1,47,05,1949,04,05-04
BOS,1949-05-05,85,64,64.04,82.9166,71.30618,63.4,47.3,05,1949,05,05-05
BOS,1949-05-06,70,54,53.96,69.98,60.009563,63.7,47.5,05,1949,06,05-06
BOS,1949-05-07,76,56,55.94,75.92,63.5,64,47.8,05,1949,07,05-07
BOS,1949-05-08,69,49,45.908226,69.08,59.096695,64.3,48.1,05,1949,08,05-08
BOS,1949-05-09,80,51,51.08,78.9858,63.9478,64.6,48.4,05,1949,09,05-09
BOS,1949-05-10,63,47,39.89116,62.96,49.04845,64.9,48.7,05,1949,10,05-10
BOS,1949-05-11,53,43,38.16283,53.06,45.053192,65.1,48.9,05,1949,11,05-11
BOS,1949-05-12,47,44,36.41445,40.971653,38.757874,65.4,49.2,05,1949,12,05-12
BOS,1949-05-13,61,43,37.63857,60.98,51.208233,65.7,49.5,05,1949,13,05-13
BOS,1949-05-14,80,46,38.981327,80.06,60.169144,65.9,49.7,05,1949,14,05-14
BOS,1949-05-15,64,49,45.895653,64.04,53.89798,66.2,50,05,1949,15,05-15
BOS,1949-05-16,57,45,41.13893,57.02,51.61018,66.5,50.3,05,1949,16,05-16
BOS,1949-05-17,80,51,51.08,80.06,66.27826,66.7,50.5,05,1949,17,05-17
BOS,1949-05-18,86,60,60.08,84.2498,72.109375,67,50.8,05,1949,18,05-18
BOS,1949-05-19,89,65,64.94,87.4085,76.02442,67.3,51.1,05,1949,19,05-19
BOS,1949-05-20,69,44,37.310413,69.08,45.296886,67.6,51.4,05,1949,20,05-20
BOS,1949-05-21,58,46,40.574345,57.92,51.4891,67.8,51.6,05,1949,21,05-21
BOS,1949-05-22,58,47,41.346478,57.92,51.53211,68.1,51.9,05,1949,22,05-22
BOS,1949-05-23,77,57,57.02,77,67.89826,68.4,52.2,05,1949,23,05-23
BOS,1949-05-24,73,58,57.92,73.04,65.95739,68.7,52.5,05,1949,24,05-24
BOS,1949-05-25,68,53,53.06,68,61.332172,69,52.8,05,1949,25,05-25
BOS,1949-05-26,64,48,44.3062,64.04,55.31336,69.3,53.1,05,1949,26,05-26
BOS,1949-05-27,55,47,42.711304,55.04,49.11704,69.6,53.4,05,1949,27,05-27
BOS,1949-05-28,59,47,43.84696,59,51.535507,69.9,53.7,05,1949,28,05-28
BOS,1949-05-29,59,48,44.185886,59,51.221977,70.2,54,05,1949,29,05-29
BOS,1949-05-30,63,45,40.07758,62.96,53.224125,70.6,54.3,05,1949,30,05-30
BOS,1949-05-31,66,50,48.439743,66.02,58.60525,70.9,54.6,05,1949,31,05-31
BOS,1949-06-01,64,52,51.98,64.04,58.70261,71.2,54.9,06,1949,01,06-01
BOS,1949-06-02,77,55,55.04,77,65.93489,71.6,55.2,06,1949,02,06-02
BOS,1949-06-03,79,56,55.94,77.8863,66.86164,71.9,55.6,06,1949,03,06-03
BOS,1949-06-04,85,59,59,82.7738,70.66324,72.2,55.9,06,1949,04,06-04
BOS,1949-06-05,86,64,64.04,85.80605,74.986465,72.6,56.2,06,1949,05,06-05
BOS,1949-06-06,85,62,62.06,82.3635,73.76526,72.9,56.6,06,1949,06,06-06
BOS,1949-06-07,78,60,60.08,76.8367,69.12059,73.3,56.9,06,1949,07,06-07
BOS,1949-06-08,64,51,51.08,64.04,58.045216,73.7,57.2,06,1949,08,06-08
BOS,1949-06-09,65,51,51.08,64.94,58.992172,74,57.6,06,1949,09,06-09
BOS,1949-06-10,73,54,53.96,71.8976,62.904972,74.4,57.9,06,1949,10,06-10
BOS,1949-06-11,85,57,57.02,85.49824,71.79562,74.7,58.3,06,1949,11,06-11
BOS,1949-06-12,88,70,69.98,88.82549,77.866295,75.1,58.6,06,1949,12,06-12
BOS,1949-06-13,86,69,69.08,88.29254,77.899124,75.5,59,06,1949,13,06-13
BOS,1949-06-14,85,66,66.02,86.26746,75.36834,75.8,59.3,06,1949,14,06-14
BOS,1949-06-15,81,64,64.04,81.77827,73.200066,76.2,59.6,06,1949,15,06-15
BOS,1949-06-16,83,67,66.92,83.192894,75.10843,76.5,60,06,1949,16,06-16
BOS,1949-06-17,78,69,69.08,78.08,72.79739,76.9,60.3,06,1949,17,06-17
BOS,1949-06-18,83,68,68,83.71837,74.45616,77.2,60.6,06,1949,18,06-18
BOS,1949-06-19,86,69,69.08,88.780594,78.5589,77.6,61,06,1949,19,06-19
BOS,1949-06-20,83,59,59,85.49941,69.473015,77.9,61.3,06,1949,20,06-20
BOS,1949-06-21,93,61,60.98,96.019104,79.18084,78.2,61.6,06,1949,21,06-21
BOS,1949-06-22,86,60,60.08,87.330894,71.395645,78.5,61.9,06,1949,22,06-22
BOS,1949-06-23,84,66,66.02,81.7085,74.81347,78.8,62.2,06,1949,23,06-23
BOS,1949-06-24,88,63,62.96,85.5748,73.95873,79.1,62.5,06,1949,24,06-24
BOS,1949-06-25,92,70,69.98,99.66314,83.270676,79.4,62.8,06,1949,25,06-25
BOS,1949-06-26,92,74,75.2982,91.94,84.325645,79.7,63.1,06,1949,26,06-26
BOS,1949-06-27,82,59,59,83.81551,69.988304,79.9,63.3,06,1949,27,06-27
BOS,1949-06-28,73,59,59,73.04,64.36087,80.2,63.6,06,1949,28,06-28
BOS,1949-06-29,68,57,57.02,68,63.507828,80.4,63.8,06,1949,29,06-29
BOS,1949-06-30,72,61,60.98,71.96,65.96316,80.6,64.1,06,1949,30,06-30
BOS,1949-07-01,75,59,59,75.02,66.99043,80.8,64.3,07,1949,01,07-01
BOS,1949-07-02,90,64,64.04,89.96,78.402214,81,64.5,07,1949,02,07-02
BOS,1949-07-03,95,71,71.96,98.3294,84.9237,81.2,64.7,07,1949,03,07-03
BOS,1949-07-04,100,76,75.92,100.04,86.86734,81.4,64.9,07,1949,04,07-04
BOS,1949-07-05,89,74,73.94,86.5372,81.127464,81.5,65.1,07,1949,05,07-05
BOS,1949-07-06,77,67,66.92,77,72.501564,81.7,65.3,07,1949,06,07-06
BOS,1949-07-07,73,63,62.96,73.04,68.477394,81.8,65.4,07,1949,07,07-07
BOS,1949-07-08,76,60,60.08,75.92,68.819244,81.9,65.6,07,1949,08,07-08
BOS,1949-07-09,81,64,64.04,80.712944,71.08351,82.1,65.7,07,1949,09,07-09
BOS,1949-07-10,75,64,64.04,75.02,68.79826,82.1,65.8,07,1949,10,07-10
BOS,1949-07-11,78,66,66.02,78.08,69.13478,82.2,65.9,07,1949,11,07-11
BOS,1949-07-12,82,65,64.94,84.19378,74.05616,82.3,66,07,1949,12,07-12
BOS,1949-07-13,77,70,69.98,77,72.251724,82.4,66.1,07,1949,13,07-13
BOS,1949-07-14,78,67,66.92,78.08,70.42609,82.4,66.2,07,1949,14,07-14
BOS,1949-07-15,72,66,66.02,71.96,68.336525,82.4,66.3,07,1949,15,07-15
BOS,1949-07-16,78,64,64.04,78.08,70.253914,82.5,66.4,07,1949,16,07-16
BOS,1949-07-17,72,67,66.92,71.96,68.657394,82.5,66.4,07,1949,17,07-17
BOS,1949-07-18,89,66,66.02,94.35011,80.263664,82.5,66.5,07,1949,18,07-18
BOS,1949-07-19,92,76,75.92,95.391785,85.7675,82.5,66.5,07,1949,19,07-19
BOS,1949-07-20,96,70,69.98,101.12703,82.716805,82.5,66.5,07,1949,20,07-20
BOS,1949-07-21,92,73,73.04,90.5501,80.60925,82.5,66.5,07,1949,21,07-21
BOS,1949-07-22,84,69,69.08,87.59734,77.862976,82.5,66.6,07,1949,22,07-22
BOS,1949-07-23,86,72,70.7142,83.9029,78.31162,82.4,66.6,07,1949,23,07-23
BOS,1949-07-24,86,64,64.04,83.4812,75.62566,82.4,66.6,07,1949,24,07-24
BOS,1949-07-25,75,66,66.02,75.02,70.55131,82.4,66.6,07,1949,25,07-25
BOS,1949-07-26,82,60,60.08,83.52161,71.65108,82.3,66.6,07,1949,26,07-26
BOS,1949-07-27,96,67,66.92,102.049034,84.83007,82.3,66.5,07,1949,27,07-27
BOS,1949-07-28,97,77,78.1113,103.99426,90.45854,82.2,66.5,07,1949,28,07-28
BOS,1949-07-29,95,77,77,98.3294,88.85278,82.2,66.5,07,1949,29,07-29
BOS,1949-07-30,95,77,77,98.52215,86.9009,82.1,66.5,07,1949,30,07-30
BOS,1949-07-31,81,72,72.9616,84.443275,79.78453,82,66.4,07,1949,31,07-31
BOS,1949-08-01,82,69,69.08,82.04,74.2531,82,66.4,08,1949,01,08-01
BOS,1949-08-02,78,65,64.94,78.08,70.87218,81.9,66.4,08,1949,02,08-02
BOS,1949-08-03,73,68,68,73.04,70.07475,81.8,66.3,08,1949,03,08-03
BOS,1949-08-04,79,70,69.98,81.5195,74.73653,81.8,66.3,08,1949,04,08-04
BOS,1949-08-05,82,70,69.98,82.93775,75.51366,81.7,66.2,08,1949,05,08-05
BOS,1949-08-06,85,70,69.98,84.02,77.57539,81.6,66.2,08,1949,06,08-06
BOS,1949-08-07,90,71,71.06,89.96,81.04053,81.5,66.1,08,1949,07,08-07
BOS,1949-08-08,94,72,71.96,93.92,84.0191,81.4,66,08,1949,08,08-08
BOS,1949-08-09,98,75,75.02,98.06,87.07705,81.4,66,08,1949,09,08-09
BOS,1949-08-10,100,78,78.08,98.5369,89.69504,81.3,65.9,08,1949,10,08-10
BOS,1949-08-11,85,70,69.98,87.16454,76.67806,81.2,65.8,08,1949,11,08-11
BOS,1949-08-12,75,70,69.98,76.066,71.970894,81.1,65.7,08,1949,12,08-12
BOS,1949-08-13,72,66,66.02,71.96,69.346085,81,65.6,08,1949,13,08-13
BOS,1949-08-14,75,61,60.98,75.02,68.72,80.9,65.5,08,1949,14,08-14
BOS,1949-08-15,76,63,62.96,75.92,68.986084,80.7,65.4,08,1949,15,08-15
BOS,1949-08-16,75,61,60.98,75.02,68.76696,80.6,65.3,08,1949,16,08-16
BOS,1949-08-17,81,61,60.98,80.712944,69.86163,80.5,65.2,08,1949,17,08-17
BOS,1949-08-18,79,63,62.96,78.98,70.03478,80.4,65.1,08,1949,18,08-18
BOS,1949-08-19,75,60,60.08,73.94,67.30044,80.2,65,08,1949,19,08-19
BOS,1949-08-20,74,54,53.96,72.4084,64.162285,80.1,64.9,08,1949,20,08-20
BOS,1949-08-21,84,58,57.92,81.3891,70.218636,79.9,64.7,08,1949,21,08-21
BOS,1949-08-22,84,61,60.98,83.1591,73.12417,79.8,64.6,08,1949,22,08-22
BOS,1949-08-23,88,63,62.96,85.0064,75.32962,79.6,64.4,08,1949,23,08-23
BOS,1949-08-24,83,65,64.94,83.40286,72.44969,79.4,64.3,08,1949,24,08-24
BOS,1949-08-25,73,57,57.02,71.96,66.20539,79.3,64.1,08,1949,25,08-25
BOS,1949-08-26,96,63,62.96,96.08,78.23057,79.1,63.9,08,1949,26,08-26
BOS,1949-08-27,96,72,71.96,97.1569,84.22698,78.9,63.7,08,1949,27,08-27
BOS,1949-08-28,94,75,75.02,97.699905,84.49034,78.7,63.5,08,1949,28,08-28
BOS,1949-08-29,78,71,71.06,78.08,74.63002,78.5,63.3,08,1949,29,08-29
BOS,1949-08-30,77,64,64.04,77,70.09739,78.2,63.1,08,1949,30,08-30
BOS,1949-08-31,77,62,62.06,77,68.92548,78,62.9,08,1949,31,08-31
BOS,1949-09-01,84,66,66.02,85.39663,75.20831,77.8,62.7,09,1949,01,09-01
BOS,1949-09-02,67,55,55.04,66.92,61.34,77.5,62.4,09,1949,02,09-02
BOS,1949-09-03,71,56,55.94,71.06,62.47478,77.2,62.2,09,1949,03,09-03
BOS,1949-09-04,78,57,57.02,78.08,68.36,77,61.9,09,1949,04,09-04
BOS,1949-09-05,85,64,64.04,86.658356,74.03448,76.7,61.7,09,1949,05,09-05
BOS,1949-09-06,78,59,59,78.08,70.95043,76.4,61.4,09,1949,06,09-06
BOS,1949-09-07,63,51,51.08,62.96,57.466087,76.1,61.1,09,1949,07,09-07
BOS,1949-09-08,66,56,55.94,66.02,60.393044,75.8,60.8,09,1949,08,09-08
BOS,1949-09-09,63,53,53.06,62.96,56.073044,75.5,60.5,09,1949,09,09-09
BOS,1949-09-10,71,51,51.08,69.98,61.286247,75.2,60.2,09,1949,10,09-10
BOS,1949-09-11,66,51,51.08,66.02,59.51652,74.8,59.9,09,1949,11,09-11
BOS,1949-09-12,66,52,51.98,66.02,59.954784,74.5,59.6,09,1949,12,09-12
BOS,1949-09-13,64,56,55.94,64.04,61.30087,74.2,59.2,09,1949,13,09-13
BOS,1949-09-14,76,63,62.96,76.9422,69.97164,73.8,58.9,09,1949,14,09-14
BOS,1949-09-15,78,66,66.02,78.08,71.22295,73.5,58.6,09,1949,15,09-15
BOS,1949-09-16,74,57,57.02,72.9069,64.66724,73.1,58.2,09,1949,16,09-16
BOS,1949-09-17,77,58,57.92,77,67.96087,72.7,57.9,09,1949,17,09-17
BOS,1949-09-18,82,60,60.08,81.95737,71.02337,72.4,57.5,09,1949,18,09-18
BOS,1949-09-19,82,66,66.02,82.04,73.236176,72,57.1,09,1949,19,09-19
BOS,1949-09-20,69,56,55.94,69.08,62.748695,71.6,56.8,09,1949,20,09-20
BOS,1949-09-21,70,52,51.98,69.98,60.573044,71.2,56.4,09,1949,21,09-21
BOS,1949-09-22,72,59,59,71.96,63.985218,70.9,56,09,1949,22,09-22
BOS,1949-09-23,61,52,51.98,60.98,57.68522,70.5,55.7,09,1949,23,09-23
BOS,1949-09-24,62,49,44.185886,62.06,54.085205,70.1,55.3,09,1949,24,09-24
BOS,1949-09-25,64,45,39.220016,64.04,51.854935,69.7,54.9,09,1949,25,09-25
BOS,1949-09-26,61,45,40.576298,60.98,53.03939,69.3,54.6,09,1949,26,09-26
BOS,1949-09-27,62,51,51.08,62.06,57.395653,69,54.2,09,1949,27,09-27
BOS,1949-09-28,62,57,57.02,62.06,60.228695,68.6,53.8,09,1949,28,09-28
BOS,1949-09-29,67,60,60.08,66.92,62.49826,68.2,53.4,09,1949,29,09-29
BOS,1949-09-30,69,58,57.92,69.08,62.4,67.8,53.1,09,1949,30,09-30
BOS,1949-10-01,65,48,43.84696,64.94,55.996216,67.4,52.7,10,1949,01,10-01
BOS,1949-10-02,57,42,36.529926,57.02,48.108284,67.1,52.3,10,1949,02,10-02
BOS,1949-10-03,67,46,41.702953,66.92,54.87979,66.7,52,10,1949,03,10-03
BOS,1949-10-04,72,53,53.06,71.96,62.04435,66.3,51.6,10,1949,04,10-04
BOS,1949-10-05,74,57,57.02,73.94,65.17972,66,51.2,10,1949,05,10-05
BOS,1949-10-06,64,49,44.9556,64.04,55.861893,65.6,50.9,10,1949,06,10-06
BOS,1949-10-07,64,48,48.02,64.04,58.076393,65.2,50.5,10,1949,07,10-07
BOS,1949-10-08,68,58,57.92,68,60.768696,64.9,50.1,10,1949,08,10-08
BOS,1949-10-09,71,57,57.02,71.06,63.437393,64.5,49.8,10,1949,09,10-09
BOS,1949-10-10,86,61,60.98,86.865906,71.89014,64.1,49.4,10,1949,10,10-10
BOS,1949-10-11,75,60,60.08,75.02,66.293915,63.8,49.1,10,1949,11,10-11
BOS,1949-10-12,82,64,64.04,82.04,72.5191,63.4,48.8,10,1949,12,10-12
BOS,1949-10-13,68,54,53.96,68,59.61826,63.1,48.4,10,1949,13,10-13
BOS,1949-10-14,64,48,47.00233,64.04,56.67713,62.7,48.1,10,1949,14,10-14
BOS,1949-10-15,59,53,53.06,59,56.02609,62.4,47.7,10,1949,15,10-15
BOS,1949-10-16,57,46,39.8708,57.02,50.70394,62,47.4,10,1949,16,10-16
BOS,1949-10-17,62,45,39.628742,62.06,51.57993,61.7,47.1,10,1949,17,10-17
BOS,1949-10-18,61,47,41.702953,60.98,53.213627,61.4,46.7,10,1949,18,10-18
BOS,1949-10-19,62,54,53.96,62.06,57.12174,61,46.4,10,1949,19,10-19
